X0	Y0	X1	Y1	X2	Y2	X3	Y3
57.3633	1089.0000						
56.7354	696.0000						
56.1182	657.0000						
55.5122	565.0000						
54.9178	667.0000						
54.3352	874.0000						
53.7649	689.0000						
53.2073	780.0000						
52.6628	467.0000						
52.1318	841.0000						
51.6147	758.0000						
51.1119	701.0000						
50.6239	652.0000						
50.1511	817.0000						
49.6939	969.0000						
49.2528	894.0000						
48.8282	647.0000						
48.4205	608.0000						
48.0302	721.0000						
47.6576	718.0000						
47.3033	646.0000						
46.9676	677.0000						
46.6509	1133.0000						
46.3536	941.0000						
46.0762	646.0000						
45.8188	730.0000						
45.5820	879.0000						
45.3660	613.0000						
45.1710	916.0000						
44.9975	891.0000						
44.8456	969.0000						
44.7156	866.0000						
44.6076	743.0000						
44.5218	712.0000						
44.4583	1054.0000						
44.4172	704.0000						
44.3987	849.0000						
44.4027	738.0000						
44.4292	649.0000						
44.4781	971.0000						
44.5495	848.0000						
44.6431	858.0000						
44.7589	596.0000						
44.8967	874.0000						
45.0563	795.0000						
45.2374	900.0000						
45.4398	726.0000						
45.6632	997.0000						
45.9073	778.0000						
46.1717	863.0000						
46.4562	756.0000						
46.7604	690.0000						
47.0838	888.0000						
47.4262	906.0000						
47.7869	787.0000						
48.1658	724.0000						
48.5623	787.0000						
48.9760	755.0000						
49.4065	1058.0000						
49.8533	1005.0000						
50.3161	827.0000						
50.7943	799.0000						
51.2876	688.0000						
51.7954	762.0000						
52.3175	893.0000						
52.8533	769.0000						
53.4025	1095.0000						
53.9646	855.0000						
54.5392	604.0000						
55.1261	956.0000						
55.7246	488.0000						
56.3346	586.0000						
56.9556	1026.0000						
57.5873	426.0000						
58.2292	758.0000						
58.8812	665.0000						
59.5428	374.0000						
60.2138	792.0000						
60.8938	780.0000						
61.5825	743.0000						
62.2797	724.0000						
62.9850	946.0000						
63.6982	593.0000						
64.4191	524.0000						
65.1473	681.0000						
65.8827	811.0000						
65.6976	664.0000						
64.9501	767.0000						
64.2096	804.0000						
